user_id_teacher,user_id_student,subject,rating_avg_teacher
201,938,Mathematics,2.5
201,976,Mathematics,2.5
202,5,Mathematics,3.9
202,35,Mathematics,3.9
202,56,Mathematics,3.9
202,122,Mathematics,3.9
202,175,Mathematics,3.9
202,302,Mathematics,3.9
202,305,Mathematics,3.9
202,309,Mathematics,3.9
202,369,Mathematics,3.9
202,394,Mathematics,3.9
202,439,Mathematics,3.9
202,466,Mathematics,3.9
202,473,Mathematics,3.9
202,526,Mathematics,3.9
202,668,Mathematics,3.9
202,715,Mathematics,3.9
202,722,Mathematics,3.9
202,729,Mathematics,3.9
202,741,Mathematics,3.9
202,792,Mathematics,3.9
202,797,Mathematics,3.9
202,824,Mathematics,3.9
202,876,Mathematics,3.9
202,917,Mathematics,3.9
202,923,Mathematics,3.9
202,938,Mathematics,3.9
202,976,Mathematics,3.9
203,70,Romanian language,4.5
203,103,Romanian language,4.5
203,221,Romanian language,4.5
203,224,Romanian language,4.5
203,229,Romanian language,4.5
203,266,Romanian language,4.5
203,324,Romanian language,4.5
203,361,Romanian language,4.5
203,377,Romanian language,4.5
203,574,Romanian language,4.5
203,628,Romanian language,4.5
203,853,Romanian language,4.5
203,949,Romanian language,4.5
205,1,English language,3.2
205,17,English language,3.2
205,93,English language,3.2
205,232,English language,3.2
205,259,English language,3.2
205,346,English language,3.2
205,347,English language,3.2
205,417,English language,3.2
205,672,English language,3.2
205,735,English language,3.2
205,757,English language,3.2
205,773,English language,3.2
205,815,English language,3.2
205,837,English language,3.2
205,920,English language,3.2
206,1,English language,1.0
206,17,English language,1.0
206,93,English language,1.0
206,232,English language,1.0
206,259,English language,1.0
206,346,English language,1.0
206,347,English language,1.0
206,417,English language,1.0
206,672,English language,1.0
206,735,English language,1.0
206,757,English language,1.0
206,773,English language,1.0
206,815,English language,1.0
206,837,English language,1.0
206,920,English language,1.0
209,67,Geography,1.9
209,188,Geography,1.9
209,225,Geography,1.9
209,294,Geography,1.9
209,566,Geography,1.9
209,772,Geography,1.9
209,774,Geography,1.9
209,807,Geography,1.9
209,835,Geography,1.9
210,5,Mathematics,1.6
210,35,Mathematics,1.6
210,56,Mathematics,1.6
210,122,Mathematics,1.6
210,175,Mathematics,1.6
210,302,Mathematics,1.6
210,305,Mathematics,1.6
210,309,Mathematics,1.6
210,369,Mathematics,1.6
210,394,Mathematics,1.6
210,439,Mathematics,1.6
210,466,Mathematics,1.6
210,473,Mathematics,1.6
210,526,Mathematics,1.6
210,668,Mathematics,1.6
210,715,Mathematics,1.6
210,722,Mathematics,1.6
210,729,Mathematics,1.6
210,741,Mathematics,1.6
210,792,Mathematics,1.6
210,797,Mathematics,1.6
210,824,Mathematics,1.6
210,876,Mathematics,1.6
210,917,Mathematics,1.6
210,923,Mathematics,1.6
210,938,Mathematics,1.6
210,976,Mathematics,1.6
214,15,Civic education,5.0
214,63,Civic education,5.0
214,141,Civic education,5.0
214,168,Civic education,5.0
214,216,Civic education,5.0
214,428,Civic education,5.0
214,519,Civic education,5.0
214,522,Civic education,5.0
214,596,Civic education,5.0
214,727,Civic education,5.0
214,758,Civic education,5.0
214,841,Civic education,5.0
216,70,Romanian language,3.2
216,103,Romanian language,3.2
216,221,Romanian language,3.2
216,224,Romanian language,3.2
216,229,Romanian language,3.2
216,266,Romanian language,3.2
216,324,Romanian language,3.2
216,361,Romanian language,3.2
216,377,Romanian language,3.2
216,574,Romanian language,3.2
216,628,Romanian language,3.2
216,853,Romanian language,3.2
216,949,Romanian language,3.2
217,12,German language,3.6
217,144,German language,3.6
217,247,German language,3.6
217,256,German language,3.6
217,286,German language,3.6
217,424,German language,3.6
217,460,German language,3.6
217,561,German language,3.6
217,576,German language,3.6
217,585,German language,3.6
217,632,German language,3.6
217,655,German language,3.6
217,780,German language,3.6
217,911,German language,3.6
217,973,German language,3.6
217,990,German language,3.6
219,70,Romanian language,2.7
219,103,Romanian language,2.7
219,221,Romanian language,2.7
219,224,Romanian language,2.7
219,229,Romanian language,2.7
219,266,Romanian language,2.7
219,324,Romanian language,2.7
219,361,Romanian language,2.7
219,377,Romanian language,2.7
219,574,Romanian language,2.7
219,628,Romanian language,2.7
219,853,Romanian language,2.7
219,949,Romanian language,2.7
220,70,Romanian language,2.2
220,103,Romanian language,2.2
220,221,Romanian language,2.2
220,224,Romanian language,2.2
220,229,Romanian language,2.2
220,266,Romanian language,2.2
220,324,Romanian language,2.2
220,361,Romanian language,2.2
220,377,Romanian language,2.2
220,574,Romanian language,2.2
220,628,Romanian language,2.2
220,853,Romanian language,2.2
220,949,Romanian language,2.2
222,5,Mathematics,4.0
222,35,Mathematics,4.0
222,56,Mathematics,4.0
222,122,Mathematics,4.0
222,175,Mathematics,4.0
222,302,Mathematics,4.0
222,305,Mathematics,4.0
222,309,Mathematics,4.0
222,369,Mathematics,4.0
222,394,Mathematics,4.0
222,439,Mathematics,4.0
222,466,Mathematics,4.0
222,473,Mathematics,4.0
222,526,Mathematics,4.0
222,668,Mathematics,4.0
222,715,Mathematics,4.0
222,722,Mathematics,4.0
222,729,Mathematics,4.0
222,741,Mathematics,4.0
222,792,Mathematics,4.0
222,797,Mathematics,4.0
222,824,Mathematics,4.0
222,876,Mathematics,4.0
222,917,Mathematics,4.0
222,923,Mathematics,4.0
222,938,Mathematics,4.0
222,976,Mathematics,4.0
223,5,Mathematics,3.7
223,35,Mathematics,3.7
223,56,Mathematics,3.7
223,122,Mathematics,3.7
223,175,Mathematics,3.7
223,302,Mathematics,3.7
223,305,Mathematics,3.7
223,309,Mathematics,3.7
223,369,Mathematics,3.7
223,394,Mathematics,3.7
223,439,Mathematics,3.7
223,466,Mathematics,3.7
223,473,Mathematics,3.7
223,526,Mathematics,3.7
223,668,Mathematics,3.7
223,715,Mathematics,3.7
223,722,Mathematics,3.7
223,729,Mathematics,3.7
223,741,Mathematics,3.7
223,792,Mathematics,3.7
223,797,Mathematics,3.7
223,824,Mathematics,3.7
223,876,Mathematics,3.7
223,917,Mathematics,3.7
223,923,Mathematics,3.7
223,938,Mathematics,3.7
223,976,Mathematics,3.7
224,5,Mathematics,3.0
224,35,Mathematics,3.0
224,56,Mathematics,3.0
224,122,Mathematics,3.0
224,175,Mathematics,3.0
224,302,Mathematics,3.0
224,305,Mathematics,3.0
224,309,Mathematics,3.0
224,369,Mathematics,3.0
224,394,Mathematics,3.0
224,439,Mathematics,3.0
224,466,Mathematics,3.0
224,473,Mathematics,3.0
224,526,Mathematics,3.0
224,668,Mathematics,3.0
224,715,Mathematics,3.0
224,722,Mathematics,3.0
224,729,Mathematics,3.0
224,741,Mathematics,3.0
224,792,Mathematics,3.0
224,797,Mathematics,3.0
224,824,Mathematics,3.0
224,876,Mathematics,3.0
224,917,Mathematics,3.0
224,923,Mathematics,3.0
224,938,Mathematics,3.0
224,976,Mathematics,3.0
228,88,Computer science,3.6
228,158,Computer science,3.6
228,212,Computer science,3.6
228,264,Computer science,3.6
228,537,Computer science,3.6
228,546,Computer science,3.6
228,575,Computer science,3.6
228,737,Computer science,3.6
228,839,Computer science,3.6
228,870,Computer science,3.6
228,950,Computer science,3.6
229,137,Philosophy,1.7
229,145,Philosophy,1.7
229,495,Philosophy,1.7
230,70,Romanian language,3.3
230,103,Romanian language,3.3
230,221,Romanian language,3.3
230,224,Romanian language,3.3
230,229,Romanian language,3.3
230,266,Romanian language,3.3
230,324,Romanian language,3.3
230,361,Romanian language,3.3
230,377,Romanian language,3.3
230,574,Romanian language,3.3
230,628,Romanian language,3.3
230,853,Romanian language,3.3
230,949,Romanian language,3.3
231,1,English language,3.7
231,17,English language,3.7
231,93,English language,3.7
231,232,English language,3.7
231,259,English language,3.7
231,346,English language,3.7
231,347,English language,3.7
231,417,English language,3.7
231,672,English language,3.7
231,735,English language,3.7
231,757,English language,3.7
231,773,English language,3.7
231,815,English language,3.7
231,837,English language,3.7
231,920,English language,3.7
232,136,Biology,3.5
232,156,Biology,3.5
232,384,Biology,3.5
232,395,Biology,3.5
232,410,Biology,3.5
232,640,Biology,3.5
232,766,Biology,3.5
232,926,Biology,3.5
233,1,English language,2.4
233,17,English language,2.4
233,93,English language,2.4
233,232,English language,2.4
233,259,English language,2.4
233,346,English language,2.4
233,347,English language,2.4
233,417,English language,2.4
233,672,English language,2.4
233,735,English language,2.4
233,757,English language,2.4
233,773,English language,2.4
233,815,English language,2.4
233,837,English language,2.4
233,920,English language,2.4
234,1,English language,2.9
234,17,English language,2.9
234,93,English language,2.9
234,232,English language,2.9
234,259,English language,2.9
234,346,English language,2.9
234,347,English language,2.9
234,417,English language,2.9
234,672,English language,2.9
234,735,English language,2.9
234,757,English language,2.9
234,773,English language,2.9
234,815,English language,2.9
234,837,English language,2.9
234,920,English language,2.9
235,136,Biology,3.3
235,156,Biology,3.3
235,384,Biology,3.3
235,395,Biology,3.3
235,410,Biology,3.3
235,640,Biology,3.3
235,766,Biology,3.3
235,926,Biology,3.3
239,1,English language,2.9
239,17,English language,2.9
239,93,English language,2.9
239,232,English language,2.9
239,259,English language,2.9
239,346,English language,2.9
239,347,English language,2.9
239,417,English language,2.9
239,672,English language,2.9
239,735,English language,2.9
239,757,English language,2.9
239,773,English language,2.9
239,815,English language,2.9
239,837,English language,2.9
239,920,English language,2.9
240,12,German language,2.9
240,144,German language,2.9
240,247,German language,2.9
240,256,German language,2.9
240,286,German language,2.9
240,424,German language,2.9
240,460,German language,2.9
240,561,German language,2.9
240,576,German language,2.9
240,585,German language,2.9
240,632,German language,2.9
240,655,German language,2.9
240,780,German language,2.9
240,911,German language,2.9
240,973,German language,2.9
240,990,German language,2.9
241,70,Romanian language,4.1
241,103,Romanian language,4.1
241,221,Romanian language,4.1
241,224,Romanian language,4.1
241,229,Romanian language,4.1
241,266,Romanian language,4.1
241,324,Romanian language,4.1
241,361,Romanian language,4.1
241,377,Romanian language,4.1
241,574,Romanian language,4.1
241,628,Romanian language,4.1
241,853,Romanian language,4.1
241,949,Romanian language,4.1
242,1,English language,3.7
242,17,English language,3.7
242,93,English language,3.7
242,232,English language,3.7
242,259,English language,3.7
242,346,English language,3.7
242,347,English language,3.7
242,417,English language,3.7
242,672,English language,3.7
242,735,English language,3.7
242,757,English language,3.7
242,773,English language,3.7
242,815,English language,3.7
242,837,English language,3.7
242,920,English language,3.7
243,1,English language,2.3
243,17,English language,2.3
243,93,English language,2.3
243,232,English language,2.3
243,259,English language,2.3
243,346,English language,2.3
243,347,English language,2.3
243,417,English language,2.3
243,672,English language,2.3
243,735,English language,2.3
243,757,English language,2.3
243,773,English language,2.3
243,815,English language,2.3
243,837,English language,2.3
243,920,English language,2.3
245,176,French language,1.9
245,209,French language,1.9
245,219,French language,1.9
245,338,French language,1.9
245,442,French language,1.9
245,489,French language,1.9
245,538,French language,1.9
245,603,French language,1.9
245,618,French language,1.9
245,700,French language,1.9
245,706,French language,1.9
245,785,French language,1.9
245,882,French language,1.9
245,979,French language,1.9
247,67,Geography,4.4
247,188,Geography,4.4
247,225,Geography,4.4
247,294,Geography,4.4
247,566,Geography,4.4
247,772,Geography,4.4
247,774,Geography,4.4
247,807,Geography,4.4
247,835,Geography,4.4
249,136,Biology,1.5
249,156,Biology,1.5
249,384,Biology,1.5
249,395,Biology,1.5
249,410,Biology,1.5
249,640,Biology,1.5
249,766,Biology,1.5
249,926,Biology,1.5
252,1,English language,3.2
252,17,English language,3.2
252,93,English language,3.2
252,232,English language,3.2
252,259,English language,3.2
252,346,English language,3.2
252,347,English language,3.2
252,417,English language,3.2
252,672,English language,3.2
252,735,English language,3.2
252,757,English language,3.2
252,773,English language,3.2
252,815,English language,3.2
252,837,English language,3.2
252,920,English language,3.2
253,136,Biology,1.0
253,156,Biology,1.0
253,384,Biology,1.0
253,395,Biology,1.0
253,410,Biology,1.0
253,640,Biology,1.0
253,766,Biology,1.0
253,926,Biology,1.0
254,136,Biology,3.4
254,156,Biology,3.4
254,384,Biology,3.4
254,395,Biology,3.4
254,410,Biology,3.4
254,640,Biology,3.4
254,766,Biology,3.4
254,926,Biology,3.4
255,176,French language,2.1
255,209,French language,2.1
255,219,French language,2.1
255,338,French language,2.1
255,442,French language,2.1
255,489,French language,2.1
255,538,French language,2.1
255,603,French language,2.1
255,618,French language,2.1
255,700,French language,2.1
255,706,French language,2.1
255,785,French language,2.1
255,882,French language,2.1
255,979,French language,2.1
256,70,Romanian language,3.5
256,103,Romanian language,3.5
256,221,Romanian language,3.5
256,224,Romanian language,3.5
256,229,Romanian language,3.5
256,266,Romanian language,3.5
256,324,Romanian language,3.5
256,361,Romanian language,3.5
256,377,Romanian language,3.5
256,574,Romanian language,3.5
256,628,Romanian language,3.5
256,853,Romanian language,3.5
256,949,Romanian language,3.5
257,5,Mathematics,4.1
257,35,Mathematics,4.1
257,56,Mathematics,4.1
257,122,Mathematics,4.1
257,175,Mathematics,4.1
257,302,Mathematics,4.1
257,305,Mathematics,4.1
257,309,Mathematics,4.1
257,369,Mathematics,4.1
257,394,Mathematics,4.1
257,439,Mathematics,4.1
257,466,Mathematics,4.1
257,473,Mathematics,4.1
257,526,Mathematics,4.1
257,668,Mathematics,4.1
257,715,Mathematics,4.1
257,722,Mathematics,4.1
257,729,Mathematics,4.1
257,741,Mathematics,4.1
257,792,Mathematics,4.1
257,797,Mathematics,4.1
257,824,Mathematics,4.1
257,876,Mathematics,4.1
257,917,Mathematics,4.1
257,923,Mathematics,4.1
257,938,Mathematics,4.1
257,976,Mathematics,4.1
258,70,Romanian language,3.5
258,103,Romanian language,3.5
258,221,Romanian language,3.5
258,224,Romanian language,3.5
258,229,Romanian language,3.5
258,266,Romanian language,3.5
258,324,Romanian language,3.5
258,361,Romanian language,3.5
258,377,Romanian language,3.5
258,574,Romanian language,3.5
258,628,Romanian language,3.5
258,853,Romanian language,3.5
258,949,Romanian language,3.5
262,136,Biology,3.0
262,156,Biology,3.0
262,384,Biology,3.0
262,395,Biology,3.0
262,410,Biology,3.0
262,640,Biology,3.0
262,766,Biology,3.0
262,926,Biology,3.0
263,24,History,2.3
263,87,History,2.3
263,504,History,2.3
263,653,History,2.3
263,805,History,2.3
263,863,History,2.3
264,12,German language,1.0
264,144,German language,1.0
264,247,German language,1.0
264,256,German language,1.0
264,286,German language,1.0
264,424,German language,1.0
264,460,German language,1.0
264,561,German language,1.0
264,576,German language,1.0
264,585,German language,1.0
264,632,German language,1.0
264,655,German language,1.0
264,780,German language,1.0
264,911,German language,1.0
264,973,German language,1.0
264,990,German language,1.0
265,5,Mathematics,3.5
265,35,Mathematics,3.5
265,56,Mathematics,3.5
265,122,Mathematics,3.5
265,175,Mathematics,3.5
265,302,Mathematics,3.5
265,305,Mathematics,3.5
265,309,Mathematics,3.5
265,369,Mathematics,3.5
265,394,Mathematics,3.5
265,439,Mathematics,3.5
265,466,Mathematics,3.5
265,473,Mathematics,3.5
265,526,Mathematics,3.5
265,668,Mathematics,3.5
265,715,Mathematics,3.5
265,722,Mathematics,3.5
265,729,Mathematics,3.5
265,741,Mathematics,3.5
265,792,Mathematics,3.5
265,797,Mathematics,3.5
265,824,Mathematics,3.5
265,876,Mathematics,3.5
265,917,Mathematics,3.5
265,923,Mathematics,3.5
265,938,Mathematics,3.5
265,976,Mathematics,3.5
266,1,English language,2.5
266,17,English language,2.5
266,93,English language,2.5
266,232,English language,2.5
266,259,English language,2.5
266,346,English language,2.5
266,347,English language,2.5
266,417,English language,2.5
266,672,English language,2.5
266,735,English language,2.5
266,757,English language,2.5
266,773,English language,2.5
266,815,English language,2.5
266,837,English language,2.5
266,920,English language,2.5
267,88,Computer science,4.1
267,158,Computer science,4.1
267,212,Computer science,4.1
267,264,Computer science,4.1
267,537,Computer science,4.1
267,546,Computer science,4.1
267,575,Computer science,4.1
267,737,Computer science,4.1
267,839,Computer science,4.1
267,870,Computer science,4.1
267,950,Computer science,4.1
269,61,Physics,4.2
269,100,Physics,4.2
269,836,Physics,4.2
269,860,Physics,4.2
269,892,Physics,4.2
269,961,Physics,4.2
270,5,Mathematics,2.8
270,35,Mathematics,2.8
270,56,Mathematics,2.8
270,122,Mathematics,2.8
270,175,Mathematics,2.8
270,302,Mathematics,2.8
270,305,Mathematics,2.8
270,309,Mathematics,2.8
270,369,Mathematics,2.8
270,394,Mathematics,2.8
270,439,Mathematics,2.8
270,466,Mathematics,2.8
270,473,Mathematics,2.8
270,526,Mathematics,2.8
270,668,Mathematics,2.8
270,715,Mathematics,2.8
270,722,Mathematics,2.8
270,729,Mathematics,2.8
270,741,Mathematics,2.8
270,792,Mathematics,2.8
270,797,Mathematics,2.8
270,824,Mathematics,2.8
270,876,Mathematics,2.8
270,917,Mathematics,2.8
270,923,Mathematics,2.8
270,938,Mathematics,2.8
270,976,Mathematics,2.8
272,5,Mathematics,3.0
272,35,Mathematics,3.0
272,56,Mathematics,3.0
272,122,Mathematics,3.0
272,175,Mathematics,3.0
272,302,Mathematics,3.0
272,305,Mathematics,3.0
272,309,Mathematics,3.0
272,369,Mathematics,3.0
272,394,Mathematics,3.0
272,439,Mathematics,3.0
272,466,Mathematics,3.0
272,473,Mathematics,3.0
272,526,Mathematics,3.0
272,668,Mathematics,3.0
272,715,Mathematics,3.0
272,722,Mathematics,3.0
272,729,Mathematics,3.0
272,741,Mathematics,3.0
272,792,Mathematics,3.0
272,797,Mathematics,3.0
272,824,Mathematics,3.0
272,876,Mathematics,3.0
272,917,Mathematics,3.0
272,923,Mathematics,3.0
272,938,Mathematics,3.0
272,976,Mathematics,3.0
275,1,English language,3.1
275,17,English language,3.1
275,93,English language,3.1
275,232,English language,3.1
275,259,English language,3.1
275,346,English language,3.1
275,347,English language,3.1
275,417,English language,3.1
275,672,English language,3.1
275,735,English language,3.1
275,757,English language,3.1
275,773,English language,3.1
275,815,English language,3.1
275,837,English language,3.1
275,920,English language,3.1
276,1,English language,4.3
276,17,English language,4.3
276,93,English language,4.3
276,232,English language,4.3
276,259,English language,4.3
276,346,English language,4.3
276,347,English language,4.3
276,417,English language,4.3
276,672,English language,4.3
276,735,English language,4.3
276,757,English language,4.3
276,773,English language,4.3
276,815,English language,4.3
276,837,English language,4.3
276,920,English language,4.3
281,5,Mathematics,1.0
281,35,Mathematics,1.0
281,56,Mathematics,1.0
281,122,Mathematics,1.0
281,175,Mathematics,1.0
281,302,Mathematics,1.0
281,305,Mathematics,1.0
281,309,Mathematics,1.0
281,369,Mathematics,1.0
281,394,Mathematics,1.0
281,439,Mathematics,1.0
281,466,Mathematics,1.0
281,473,Mathematics,1.0
281,526,Mathematics,1.0
281,668,Mathematics,1.0
281,715,Mathematics,1.0
281,722,Mathematics,1.0
281,729,Mathematics,1.0
281,741,Mathematics,1.0
281,792,Mathematics,1.0
281,797,Mathematics,1.0
281,824,Mathematics,1.0
281,876,Mathematics,1.0
281,917,Mathematics,1.0
281,923,Mathematics,1.0
281,938,Mathematics,1.0
281,976,Mathematics,1.0
284,67,Geography,1.0
284,188,Geography,1.0
284,225,Geography,1.0
284,294,Geography,1.0
284,566,Geography,1.0
284,772,Geography,1.0
284,774,Geography,1.0
284,807,Geography,1.0
284,835,Geography,1.0
286,5,Mathematics,3.1
286,35,Mathematics,3.1
286,56,Mathematics,3.1
286,122,Mathematics,3.1
286,175,Mathematics,3.1
286,302,Mathematics,3.1
286,305,Mathematics,3.1
286,309,Mathematics,3.1
286,369,Mathematics,3.1
286,394,Mathematics,3.1
286,439,Mathematics,3.1
286,466,Mathematics,3.1
286,473,Mathematics,3.1
286,526,Mathematics,3.1
286,668,Mathematics,3.1
286,715,Mathematics,3.1
286,722,Mathematics,3.1
286,729,Mathematics,3.1
286,741,Mathematics,3.1
286,792,Mathematics,3.1
286,797,Mathematics,3.1
286,824,Mathematics,3.1
286,876,Mathematics,3.1
286,917,Mathematics,3.1
286,923,Mathematics,3.1
286,938,Mathematics,3.1
286,976,Mathematics,3.1
287,70,Romanian language,2.1
287,103,Romanian language,2.1
287,221,Romanian language,2.1
287,224,Romanian language,2.1
287,229,Romanian language,2.1
287,266,Romanian language,2.1
287,324,Romanian language,2.1
287,361,Romanian language,2.1
287,377,Romanian language,2.1
287,574,Romanian language,2.1
287,628,Romanian language,2.1
287,853,Romanian language,2.1
287,949,Romanian language,2.1
288,1,English language,2.3
288,17,English language,2.3
288,93,English language,2.3
288,232,English language,2.3
288,259,English language,2.3
288,346,English language,2.3
288,347,English language,2.3
288,417,English language,2.3
288,672,English language,2.3
288,735,English language,2.3
288,757,English language,2.3
288,773,English language,2.3
288,815,English language,2.3
288,837,English language,2.3
288,920,English language,2.3
290,5,Mathematics,3.8
290,35,Mathematics,3.8
290,56,Mathematics,3.8
290,122,Mathematics,3.8
290,175,Mathematics,3.8
290,302,Mathematics,3.8
290,305,Mathematics,3.8
290,309,Mathematics,3.8
290,369,Mathematics,3.8
290,394,Mathematics,3.8
290,439,Mathematics,3.8
290,466,Mathematics,3.8
290,473,Mathematics,3.8
290,526,Mathematics,3.8
290,668,Mathematics,3.8
290,715,Mathematics,3.8
290,722,Mathematics,3.8
290,729,Mathematics,3.8
290,741,Mathematics,3.8
290,792,Mathematics,3.8
290,797,Mathematics,3.8
290,824,Mathematics,3.8
290,876,Mathematics,3.8
290,917,Mathematics,3.8
290,923,Mathematics,3.8
290,938,Mathematics,3.8
290,976,Mathematics,3.8
291,127,Chemistry,3.0
291,165,Chemistry,3.0
291,238,Chemistry,3.0
291,244,Chemistry,3.0
291,258,Chemistry,3.0
291,333,Chemistry,3.0
291,363,Chemistry,3.0
291,418,Chemistry,3.0
291,444,Chemistry,3.0
291,478,Chemistry,3.0
291,494,Chemistry,3.0
291,501,Chemistry,3.0
291,616,Chemistry,3.0
291,650,Chemistry,3.0
291,721,Chemistry,3.0
291,762,Chemistry,3.0
291,771,Chemistry,3.0
291,901,Chemistry,3.0
291,939,Chemistry,3.0
294,1,English language,1.2
294,17,English language,1.2
294,93,English language,1.2
294,232,English language,1.2
294,259,English language,1.2
294,346,English language,1.2
294,347,English language,1.2
294,417,English language,1.2
294,672,English language,1.2
294,735,English language,1.2
294,757,English language,1.2
294,773,English language,1.2
294,815,English language,1.2
294,837,English language,1.2
294,920,English language,1.2
296,51,Religion,2.0
296,53,Religion,2.0
296,362,Religion,2.0
296,896,Religion,2.0
296,967,Religion,2.0
297,5,Mathematics,3.0
297,35,Mathematics,3.0
297,56,Mathematics,3.0
297,122,Mathematics,3.0
297,175,Mathematics,3.0
297,302,Mathematics,3.0
297,305,Mathematics,3.0
297,309,Mathematics,3.0
297,369,Mathematics,3.0
297,394,Mathematics,3.0
297,439,Mathematics,3.0
297,466,Mathematics,3.0
297,473,Mathematics,3.0
297,526,Mathematics,3.0
297,668,Mathematics,3.0
297,715,Mathematics,3.0
297,722,Mathematics,3.0
297,729,Mathematics,3.0
297,741,Mathematics,3.0
297,792,Mathematics,3.0
297,797,Mathematics,3.0
297,824,Mathematics,3.0
297,876,Mathematics,3.0
297,917,Mathematics,3.0
297,923,Mathematics,3.0
297,938,Mathematics,3.0
297,976,Mathematics,3.0
301,12,German language,2.2
301,144,German language,2.2
301,247,German language,2.2
301,256,German language,2.2
301,286,German language,2.2
301,424,German language,2.2
301,460,German language,2.2
301,561,German language,2.2
301,576,German language,2.2
301,585,German language,2.2
301,632,German language,2.2
301,655,German language,2.2
301,780,German language,2.2
301,911,German language,2.2
301,973,German language,2.2
301,990,German language,2.2
302,1,English language,1.1
302,17,English language,1.1
302,93,English language,1.1
302,232,English language,1.1
302,259,English language,1.1
302,346,English language,1.1
302,347,English language,1.1
302,417,English language,1.1
302,672,English language,1.1
302,735,English language,1.1
302,757,English language,1.1
302,773,English language,1.1
302,815,English language,1.1
302,837,English language,1.1
302,920,English language,1.1
303,5,Mathematics,1.6
303,35,Mathematics,1.6
303,56,Mathematics,1.6
303,122,Mathematics,1.6
303,175,Mathematics,1.6
303,302,Mathematics,1.6
303,305,Mathematics,1.6
303,309,Mathematics,1.6
303,369,Mathematics,1.6
303,394,Mathematics,1.6
303,439,Mathematics,1.6
303,466,Mathematics,1.6
303,473,Mathematics,1.6
303,526,Mathematics,1.6
303,668,Mathematics,1.6
303,715,Mathematics,1.6
303,722,Mathematics,1.6
303,729,Mathematics,1.6
303,741,Mathematics,1.6
303,792,Mathematics,1.6
303,797,Mathematics,1.6
303,824,Mathematics,1.6
303,876,Mathematics,1.6
303,917,Mathematics,1.6
303,923,Mathematics,1.6
303,938,Mathematics,1.6
303,976,Mathematics,1.6
304,173,Music,3.3
304,211,Music,3.3
304,303,Music,3.3
304,318,Music,3.3
304,355,Music,3.3
304,586,Music,3.3
304,637,Music,3.3
304,709,Music,3.3
304,713,Music,3.3
304,783,Music,3.3
304,905,Music,3.3
304,963,Music,3.3
305,1,English language,2.9
305,17,English language,2.9
305,93,English language,2.9
305,232,English language,2.9
305,259,English language,2.9
305,346,English language,2.9
305,347,English language,2.9
305,417,English language,2.9
305,672,English language,2.9
305,735,English language,2.9
305,757,English language,2.9
305,773,English language,2.9
305,815,English language,2.9
305,837,English language,2.9
305,920,English language,2.9
308,24,History,2.2
308,87,History,2.2
308,504,History,2.2
308,653,History,2.2
308,805,History,2.2
308,863,History,2.2
310,136,Biology,3.0
310,156,Biology,3.0
310,384,Biology,3.0
310,395,Biology,3.0
310,410,Biology,3.0
310,640,Biology,3.0
310,766,Biology,3.0
310,926,Biology,3.0
312,88,Computer science,2.9
312,158,Computer science,2.9
312,212,Computer science,2.9
312,264,Computer science,2.9
312,537,Computer science,2.9
312,546,Computer science,2.9
312,575,Computer science,2.9
312,737,Computer science,2.9
312,839,Computer science,2.9
312,870,Computer science,2.9
312,950,Computer science,2.9
313,5,Mathematics,3.0
313,35,Mathematics,3.0
313,56,Mathematics,3.0
313,122,Mathematics,3.0
313,175,Mathematics,3.0
313,302,Mathematics,3.0
313,305,Mathematics,3.0
313,309,Mathematics,3.0
313,369,Mathematics,3.0
313,394,Mathematics,3.0
313,439,Mathematics,3.0
313,466,Mathematics,3.0
313,473,Mathematics,3.0
313,526,Mathematics,3.0
313,668,Mathematics,3.0
313,715,Mathematics,3.0
313,722,Mathematics,3.0
313,729,Mathematics,3.0
313,741,Mathematics,3.0
313,792,Mathematics,3.0
313,797,Mathematics,3.0
313,824,Mathematics,3.0
313,876,Mathematics,3.0
313,917,Mathematics,3.0
313,923,Mathematics,3.0
313,938,Mathematics,3.0
313,976,Mathematics,3.0
314,70,Romanian language,1.7
314,103,Romanian language,1.7
314,221,Romanian language,1.7
314,224,Romanian language,1.7
314,229,Romanian language,1.7
314,266,Romanian language,1.7
314,324,Romanian language,1.7
314,361,Romanian language,1.7
314,377,Romanian language,1.7
314,574,Romanian language,1.7
314,628,Romanian language,1.7
314,853,Romanian language,1.7
314,949,Romanian language,1.7
315,70,Romanian language,3.4
315,103,Romanian language,3.4
315,221,Romanian language,3.4
315,224,Romanian language,3.4
315,229,Romanian language,3.4
315,266,Romanian language,3.4
315,324,Romanian language,3.4
315,361,Romanian language,3.4
315,377,Romanian language,3.4
315,574,Romanian language,3.4
315,628,Romanian language,3.4
315,853,Romanian language,3.4
315,949,Romanian language,3.4
316,5,Mathematics,2.4
316,35,Mathematics,2.4
316,56,Mathematics,2.4
316,122,Mathematics,2.4
316,175,Mathematics,2.4
316,302,Mathematics,2.4
316,305,Mathematics,2.4
316,309,Mathematics,2.4
316,369,Mathematics,2.4
316,394,Mathematics,2.4
316,439,Mathematics,2.4
316,466,Mathematics,2.4
316,473,Mathematics,2.4
316,526,Mathematics,2.4
316,668,Mathematics,2.4
316,715,Mathematics,2.4
316,722,Mathematics,2.4
316,729,Mathematics,2.4
316,741,Mathematics,2.4
316,792,Mathematics,2.4
316,797,Mathematics,2.4
316,824,Mathematics,2.4
316,876,Mathematics,2.4
316,917,Mathematics,2.4
